"postId","shortCode","text","timestamp","ownerId","ownerIsVerified","ownerUsername","postUrl"
,,"@ashleeann96","2023-01-05T02:15:19.000Z",,,"coffeerundad","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"@sammyav14 @rileyx28 @jzucker2","2023-01-05T02:29:35.000Z",,,"rysdoow","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"@lyndsayk_36 @landon_kyle16 @mkyle27","2023-01-05T02:30:28.000Z",,,"annie4327","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"@j_loadingx @therealflacc 😍😍","2023-01-05T02:58:16.000Z",,,"joshchap_003","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"@joshchap_003 we coming out stronger this year😈😈","2023-01-05T03:04:17.000Z",,,"therealflacc","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"@therealflacc 😤😤","2023-01-05T03:07:13.000Z",,,"joshchap_003","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"@jacksonfleming01 @_its_hamzah_","2023-01-05T03:33:12.000Z",,,"drewrrandolph","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"I will take anyone squad that will accept me. Go @nashvillesc","2023-01-05T04:09:11.000Z",,,"djseely79","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"@oplinger scarfs on, I’m N.","2023-01-05T04:12:13.000Z",,,"robertdudley3","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"@greatscoot9 👀👀👀","2023-01-05T04:31:53.000Z",,,"mrswheeley","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"@victor_vasquezzz let’s go?","2023-01-05T05:15:20.000Z",,,"mosaad_xoo","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"Yaaaaas!!!!","2023-01-05T13:17:46.000Z",,,"emmyjean315","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"Sign someone from europe","2023-01-05T13:35:37.000Z",,,"sammyav14","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"@kristenrichers 🙌","2023-01-05T14:54:08.000Z",,,"gtephen_srady","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"@ashleymarie0491 @_yungestsavag_","2023-01-05T15:04:11.000Z",,,"_yungsavag_","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"@jsutter93 @reganstewart @_iammichellep @taylorgorman ?!?!? LET’S GOOOOO","2023-01-05T15:23:42.000Z",,,"_britt.hamilton","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"@_britt.hamilton yasssss 👏🙌","2023-01-05T15:28:25.000Z",,,"_iammichellep","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"@_yungsavag_ yaaassss can’t wait for Ollie’s first game","2023-01-05T15:32:00.000Z",,,"ashleymarie0491","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"@_britt.hamilton I’d go again","2023-01-05T16:44:52.000Z",,,"taylorgorman","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"@_britt.hamilton in!!","2023-01-05T17:00:17.000Z",,,"jsutter93","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"@alltheworldsinside plus my Daughter Gaby!!","2023-01-05T18:08:20.000Z",,,"facundo37217","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"@facundo37217 vamossss NSC! ❤️","2023-01-05T18:09:54.000Z",,,"alltheworldsinside","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"@alltheworldsinside Vamos vamos Nashville que esta noche tenemos que ganar!!!","2023-01-05T18:15:16.000Z",,,"facundo37217","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"@yrsdoow 🙌","2023-01-05T21:54:28.000Z",,,"rileyx28","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"@tarynsprayberry","2023-01-06T01:29:28.000Z",,,"jsprayberry","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"@samwatts116 @sermenok ??","2023-01-06T01:48:38.000Z",,,"_bgriggs","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"@msmoncayo @lionkingwill","2023-01-06T02:39:13.000Z",,,"alejandromoncayo17","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"@alejandromoncayo17 and pops","2023-01-06T02:39:22.000Z",,,"alejandromoncayo17","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"I’m getting more hype with every passing day. Lets gooo!!","2023-01-06T17:13:46.000Z",,,"walkermontgomery","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"I spy @_denellehicks and @homeswithhicks","2023-01-06T18:08:31.000Z",,,"oliviamercedes","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"@ana.karennnn @fabian__lopez08 @nayelly_22","2023-01-07T04:44:16.000Z",,,"cesarlc14","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"@juanjoseagueroo @rsmegue05 @ivanramirez_3 y a ver quien más haha","2023-01-07T15:34:51.000Z",,,"rafaelsanzio1","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"@nod__nal @yosumdog @youdontwantto @_imsotall_ @cicks06 @matt.solima @jr_wilks","2023-01-07T18:24:30.000Z",,,"thetonyterb","https://www.instagram.com/p/CnAxuhuuSLv/"
,,"Let’s GOOOO","2023-02-02T00:46:06.000Z",,,"thebriancovey","https://www.instagram.com/p/CoI9CB4vEY5/"
,,"We’re going to show that we’re the best fans in the MLS","2023-02-02T01:11:10.000Z",,,"faridstolexmas","https://www.instagram.com/p/CoI9CB4vEY5/"
,,"✨full body chills✨","2023-02-02T01:15:56.000Z",,,"tempo_nsc","https://www.instagram.com/p/CoI9CB4vEY5/"
,,"Read somewhere and have a friend broadcaster for @austinfc  @sonnyguadarrama  and I was told myself as a season ticket holder should have @appletv  for free.. why has no one told me this @nashvillesc","2023-02-02T02:23:11.000Z",,,"brandon.kirksey","https://www.instagram.com/p/CoI9CB4vEY5/"
,,"Hi @nashvillesc ! I was wondering if you could leave a comment on my photo 💛💛🖤🖤","2023-02-02T15:04:49.000Z",,,"comments_from_footballteams","https://www.instagram.com/p/CoI9CB4vEY5/"
,,"👏👏👏👏","2023-02-02T16:02:45.000Z",,,"tinicurrey","https://www.instagram.com/p/CoI9CB4vEY5/"
,,"Vamos nashville 💛💙⚽️🥅🏟","2023-02-02T22:46:04.000Z",,,"nashvilleoffroad","https://www.instagram.com/p/CoI9CB4vEY5/"
,,"I can’t wait to not be able to watch the local team play on satellite tv","2023-02-03T22:09:03.000Z",,,"jack_herrmann1","https://www.instagram.com/p/CoI9CB4vEY5/"
,,"A week before the season. Missing out on who knows how much money not releasing kits before the holidays","2023-02-07T01:05:49.000Z",,,"willyd0125","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"@nashvillesc could you help me get my current jersey signed by the team!? it would be a blessing!!!","2023-02-07T01:07:03.000Z",,,"ben.larson09","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"What is that mean?","2023-02-07T01:09:41.000Z",,,"livade_in_tennessee","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"@livade_in_tennessee I wish I knew too","2023-02-07T01:11:44.000Z",,,"j_rowan","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"🤠⚽️🎸🍻","2023-02-07T01:16:36.000Z",,,"warmthfor","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"BOUT DAMN TIME","2023-02-07T01:17:04.000Z",,,"jackechambers","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"👏","2023-02-07T01:17:29.000Z",,,"tomahawkshades","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"@j_rowan 100% sure they’re unveiling the new 2023 jersey which I think got leaked couple weeks ago it’s black with a Johnny cash signature on the back of it it’s beautiful in my opinion","2023-02-07T01:17:34.000Z",,,"saucinkash","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"Just hope they have some premade with numbers and some names","2023-02-07T01:37:24.000Z",,,"spirkee","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"I have been saving my Christmas money for this","2023-02-07T01:37:49.000Z",,,"carter.rullo","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"I thought we already had jerseys.","2023-02-07T01:44:40.000Z",,,"the_scriby","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"where at?","2023-02-07T01:46:00.000Z",,,"lane.sircy","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"🔥🔥","2023-02-07T02:03:15.000Z",,,"joeonthegram","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"🔥👏❤️","2023-02-07T02:04:33.000Z",,,"nashvillelaserart","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"Finally. We been waiting on that black away jersey","2023-02-07T02:05:57.000Z",,,"cput00","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"@nashvillesc are you making Shaffelburg jerseys? I want one!","2023-02-07T02:15:11.000Z",,,"tchoupchef","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"@tagieeeleee","2023-02-07T02:57:58.000Z",,,"luiiisgarcia","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"@livade_in_tennessee leaked all black jersey","2023-02-07T02:58:07.000Z",,,"luiiisgarcia","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"😎😎😎","2023-02-07T03:23:33.000Z",,,"kaitkohl","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"👏🙌❤️❤️❤️👏👏👏","2023-02-07T03:28:48.000Z",,,"juliepanicco","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"Yayeee on my birthday!!!","2023-02-07T03:41:13.000Z",,,"logan.c.collins","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"@dannyoboe","2023-02-07T03:41:27.000Z",,,"rj_writes","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"Omg we’ve already saw it. Staup","2023-02-07T03:42:31.000Z",,,"gregster428","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"👀","2023-02-07T15:05:43.000Z",,,"tempo_nsc","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"Looking good! 🔥😊😊👌","2023-02-07T15:21:27.000Z",,,"pamoosportswear","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"@saucinkash do you know where I can find this leaked picture? 😅","2023-02-07T16:10:14.000Z",,,"nathanfisha","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"@nathanfisha just google Nashville sc leaked 2023 jersey","2023-02-07T17:44:07.000Z",,,"saucinkash","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"How do I get a jersey in the UK","2023-02-07T20:20:50.000Z",,,"widgetmeister","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"Send me in!","2023-02-08T06:49:43.000Z",,,"irishmonkey1","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"Awesome presale event. @nashvillesc sent out an email yesterday saying season ticket holders get to preorder today. Someone forgot to tell them to make their site workable. When you click on the link it says under construction. Why even send out the email yesterday?","2023-02-08T21:37:22.000Z",,,"fn_nsc_fan","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"@fn_nsc_fan Type in the password in the email to the top right of the screen","2023-02-09T12:54:53.000Z",,,"cdotjgb","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"Anybody got a time for this thing?","2023-02-09T12:55:16.000Z",,,"cdotjgb","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"@widgetmeister wait we have fans in England?","2023-02-12T19:20:30.000Z",,,"mag22004","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"@l5kywa1ker_plays well me that I know of 😂","2023-02-12T21:26:30.000Z",,,"widgetmeister","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"@l5kywa1ker_plays I follow @reesewitherspoon and her insta posts got me hooked","2023-02-12T21:27:56.000Z",,,"widgetmeister","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"@widgetmeister @sycornwell","2023-02-14T21:58:42.000Z",,,"andymoss","https://www.instagram.com/p/CoV4oDDN-hw/"
,,"Can I share it🔥_ DM please","2023-01-11T17:16:42.000Z",,,"_women._empire","https://www.instagram.com/p/CnSGNMaOdde/"
,,"More tyler freeman content please","2023-01-11T17:44:31.000Z",,,"grantcalvert","https://www.instagram.com/p/CnSGNMaOdde/"
,,"🙌🙌🙌🙌😍😍❤️😍😍","2023-01-11T18:45:53.000Z",,,"juliepanicco","https://www.instagram.com/p/CnSGNMaOdde/"
,,"Same pic on ❤️ @floridaempire_","2023-01-11T18:56:27.000Z",,,"youthicons._","https://www.instagram.com/p/CnSGNMaOdde/"
,,"😍😍😍😍😍 VAMOS","2023-01-11T19:14:06.000Z",,,"alex_austin18","https://www.instagram.com/p/CnSGNMaOdde/"
,,"5,000 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 50$
10,000 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 90$
15,000 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 130$
1,000 𝑨𝒖𝒕𝒐𝑳𝒊𝒌𝒆𝒔 𝑴𝒐𝒏𝒕𝒉𝒍𝒚 60$
𝗖𝗼𝗻𝘁𝗮𝗰𝘁 𝗢𝗻𝗹𝘆 𝗪𝗵𝗮𝘁𝘀𝗮𝗽𝗽 (𝗟𝗶𝗻𝗸 𝗢𝗻 𝗣𝗿𝗼𝗳𝗶𝗹𝗲)","2023-01-11T22:57:12.000Z",,,"martaursocial1","https://www.instagram.com/p/CnSGNMaOdde/"
,,"Waiting for the games to start Jacob , lots of love from Nova Scotia!","2023-01-12T01:00:11.000Z",,,"babaramessom","https://www.instagram.com/p/CnSGNMaOdde/"
,,"🙌🙌🙌🙌🙌","2023-01-12T02:51:25.000Z",,,"lori_franke","https://www.instagram.com/p/CnSGNMaOdde/"
,,"🙌🙌🙌🙌🔥 #EveryoneN #DefendtheCastle 🏰","2023-01-12T13:42:44.000Z",,,"fubarsgnsc","https://www.instagram.com/p/CnSGNMaOdde/"
,,"👏👏","2023-01-24T00:46:13.000Z",,,"thebriancovey","https://www.instagram.com/p/CnxxpfTPvZW/"
,,"The people want @j_maher6 to sing Mr. Brightside","2023-01-24T00:51:55.000Z",,,"gracebmckinney","https://www.instagram.com/p/CnxxpfTPvZW/"
,,"@tealbunb @zacharycnelson  Cupid by 112 😂☠️","2023-01-24T00:56:16.000Z",,,"kirstenmnelson","https://www.instagram.com/p/CnxxpfTPvZW/"
,,"I need more","2023-01-24T01:03:19.000Z",,,"matryoshkacoffee","https://www.instagram.com/p/CnxxpfTPvZW/"
,,"hey can you leave a signature on my photo?💛","2023-01-24T01:50:22.000Z",,,"footballers_commentss","https://www.instagram.com/p/CnxxpfTPvZW/"
,,"You nailed it Jacob👏❤️","2023-01-24T01:57:18.000Z",,,"babaramessom","https://www.instagram.com/p/CnxxpfTPvZW/"
,,"@taylorwashington like the way you think!!! Ed Sheeran all the way!!","2023-01-24T02:21:55.000Z",,,"n_bess_10","https://www.instagram.com/p/CnxxpfTPvZW/"
,,"@josh_bauer no bucket needed to carry that tune 👏🏼","2023-01-24T02:31:54.000Z",,,"will_rasid","https://www.instagram.com/p/CnxxpfTPvZW/"
,,"@robynesimmons this needs to be performed at the wedding……..","2023-01-24T02:36:25.000Z",,,"sophielandry_","https://www.instagram.com/p/CnxxpfTPvZW/"
,,"@sophielandry_ agreed…..","2023-01-24T02:42:17.000Z",,,"robynesimmons","https://www.instagram.com/p/CnxxpfTPvZW/"
,,"@josh_bauer your voice is like a combination of Fergie and Jesus","2023-01-24T03:51:14.000Z",,,"colinrunk","https://www.instagram.com/p/CnxxpfTPvZW/"
,,"@kirstenmnelson HAHAHAHAHAHA","2023-01-24T05:29:33.000Z",,,"zacharycnelson","https://www.instagram.com/p/CnxxpfTPvZW/"
,,"@nashvillesc I want play for you guys","2023-01-24T09:18:45.000Z",,,"14anthonycollins","https://www.instagram.com/p/CnxxpfTPvZW/"
,,"@santaspub 💙💛 LETS GO","2023-01-24T16:46:55.000Z",,,"iamjohnjo","https://www.instagram.com/p/CnxxpfTPvZW/"
,,"We always knew @josh_bauer had a voice 🙌","2023-01-24T22:14:41.000Z",,,"unhmenssoccer","https://www.instagram.com/p/CnxxpfTPvZW/"
,,"King of the road Roger Miller","2023-01-26T07:43:32.000Z",,,"nashvilleoffroad","https://www.instagram.com/p/CnxxpfTPvZW/"
,,"🔥🔥🔥🔥🔥","2023-02-02T23:31:42.000Z",,,"alex_austin18","https://www.instagram.com/p/CoLYt-1OI_e/"
,,"😍😍😍","2023-02-02T23:32:28.000Z",,,"jen.zyski.mccarty","https://www.instagram.com/p/CoLYt-1OI_e/"
,,"Good luck","2023-02-02T23:39:43.000Z",,,"pedropanzo","https://www.instagram.com/p/CoLYt-1OI_e/"
,,"Y’all kinda did Shaq dirty with this filter tho","2023-02-03T00:07:49.000Z",,,"margaux.mayer","https://www.instagram.com/p/CoLYt-1OI_e/"
,,"❤️👏👏👏👏❤️","2023-02-03T01:03:55.000Z",,,"juliepanicco","https://www.instagram.com/p/CoLYt-1OI_e/"
,,"Hoodie link ASAP","2023-02-03T02:02:30.000Z",,,"jake_with_khakis","https://www.instagram.com/p/CoLYt-1OI_e/"
,,"❤️❤️❤️","2023-02-03T04:30:58.000Z",,,"hydhousenashville","https://www.instagram.com/p/CoLYt-1OI_e/"
,,"🙌","2023-02-03T12:34:54.000Z",,,"cleanjuicebrentwood","https://www.instagram.com/p/CoLYt-1OI_e/"
,,"🐐","2023-01-17T21:17:09.000Z",,,"colelanders","https://www.instagram.com/p/Cnh_KmOPzF2/"
,,"بالتوفيق 🔥","2023-01-17T21:22:44.000Z",,,"mahir1aj","https://www.instagram.com/p/Cnh_KmOPzF2/"
,,"“If it fits, I sits” - Hany","2023-01-17T21:26:44.000Z",,,"tempo_nsc","https://www.instagram.com/p/Cnh_KmOPzF2/"
,,"🫡","2023-01-17T22:04:41.000Z",,,"hanymuk10","https://www.instagram.com/p/Cnh_KmOPzF2/"
,,"🔥🔥🔥","2023-01-17T22:13:23.000Z",,,"okanbeastmode","https://www.instagram.com/p/Cnh_KmOPzF2/"
,,"I'm a footballer, and it has always been my dream to play in Europe or in any other country and i wish you can help me achieved my dream,,,, thank you🙏","2023-01-17T23:02:21.000Z",,,"lenmonacquah","https://www.instagram.com/p/Cnh_KmOPzF2/"
,,"😍","2023-01-17T23:04:42.000Z",,,"ash.mukhtar","https://www.instagram.com/p/Cnh_KmOPzF2/"
,,"MVP 🔥","2023-01-17T23:27:31.000Z",,,"umitattar","https://www.instagram.com/p/Cnh_KmOPzF2/"
,,"Will @nashvillesc reply? ⚽","2023-01-17T23:30:40.000Z",,,"teams_response22","https://www.instagram.com/p/Cnh_KmOPzF2/"
,,"🔥🔥🔥","2023-01-18T02:08:54.000Z",,,"saidag__","https://www.instagram.com/p/Cnh_KmOPzF2/"
,,"🔥","2023-01-18T12:39:20.000Z",,,"cleanjuicebrentwood","https://www.instagram.com/p/Cnh_KmOPzF2/"
,,"@hanymuk10 💪","2023-01-18T12:41:39.000Z",,,"cleanjuicegulch","https://www.instagram.com/p/Cnh_KmOPzF2/"
,,"نتمنى ان تلعب لمنتخب السودان 🇸🇩","2023-01-19T21:11:15.000Z",,,"mohamed_almojtaba_adam_","https://www.instagram.com/p/Cnh_KmOPzF2/"
,,"💙🖤","2023-01-23T10:58:21.000Z",,,"fiveheadunited","https://www.instagram.com/p/Cnh_KmOPzF2/"
,,"Ight","2023-01-09T21:03:03.000Z",,,"roydadad1","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"Giroud","2023-01-09T21:09:08.000Z",,,"big_jstoner","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"Give us Giroud","2023-01-09T21:09:43.000Z",,,"thedoggfatha","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"announce giroud","2023-01-09T21:12:17.000Z",,,"lane.sircy","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"Welcome to Nashville @k_amiche!","2023-01-09T21:15:24.000Z",,,"cleanjuicegulch","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"🙌","2023-01-09T21:17:10.000Z",,,"cleanjuicebrentwood","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"incroyable mais giroud s’il vous plaît","2023-01-09T21:21:42.000Z",,,"rjm614","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"Wrong French where’s giroud?","2023-01-09T21:22:56.000Z",,,"saucinkash","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"Great signing! I watched him play in @ashevillecitysc last season. This kid will be a great back up for Hany!!!!! So stoked to see this happen","2023-01-09T21:23:10.000Z",,,"c.snell.j","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"Is giroud linked to mls ?","2023-01-09T21:24:13.000Z",,,"a_mblevins_05","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"another great addition to a great team","2023-01-09T21:35:35.000Z",,,"amelia.mo16","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"@a_mblevins_05 yes.","2023-01-09T21:37:56.000Z",,,"lane.sircy","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"Nique tout cousin ❤️🎉 @k_amiche","2023-01-09T21:40:38.000Z",,,"samihbosc","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"❤️😍🔥","2023-01-09T21:44:01.000Z",,,"iniandree","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"Welcome to Nashville!","2023-01-09T21:46:28.000Z",,,"toddcarver2","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"❤️","2023-01-09T21:52:42.000Z",,,"kameronlacey","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"We need some Argies now","2023-01-09T21:57:53.000Z",,,"musiccityvenueratings","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"Proud 🙏⚔️ « j’ai dis j’ai fais »","2023-01-09T22:01:27.000Z",,,"sajismch","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"That would be a great sign for Nashville but I’m glad we are picking up these young guys","2023-01-09T22:02:42.000Z",,,"a_mblevins_05","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"This is a good sign 🔥❗️","2023-01-09T22:11:41.000Z",,,"kronosarc","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"🔥🔥🔥🔥","2023-01-09T22:20:44.000Z",,,"sarai_delm","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"This dude is a beast trust me. Saw him play for asheville","2023-01-09T22:30:41.000Z",,,"kalebfulmer19","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"Announce Neymar","2023-01-09T22:41:17.000Z",,,"sam_eastin","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"Comment faire pour rejoindre Nashville ?","2023-01-09T22:47:00.000Z",,,"mathieufournier326","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"Coming from an @ashevillecitysc fan this guy is VERY good!! Scored 5 goals in a game for us last season. Unstoppable on the ball.","2023-01-09T22:51:25.000Z",,,"lc.coley","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"🔥🔥🔥🔥","2023-01-09T23:10:29.000Z",,,"quentinhuerman","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"🔥😍","2023-01-09T23:13:00.000Z",,,"khelil_92","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"@saucinkash nah trust this guy a baller seen him play irl","2023-01-09T23:16:15.000Z",,,"yaboy.nin","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"Bienvenue Kemy!","2023-01-09T23:23:05.000Z",,,"angel.zarate22","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"👑🫱🏾‍🫲🏽","2023-01-09T23:50:06.000Z",,,"cesavroo","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"Super content pour toi, bravo !!!","2023-01-09T23:52:22.000Z",,,"eliteathletessoccer","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"Ça va envoyer du lourd avec @k_amiche 🔥💪🏼","2023-01-10T01:12:14.000Z",,,"jacksonmoodyofficial","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"ANNOUNCE OLIVIER GIROUD","2023-01-10T01:38:27.000Z",,,"3starr_angel","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"👏🏼👏🏼👏🏼 congratulations @k_amiche 🔥","2023-01-10T02:20:57.000Z",,,"kristykepleysteward","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"This was a 100% solid choice.  Dude is a BEAST.","2023-01-10T03:45:55.000Z",,,"jaydrizzzzz","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"as a soccer fan all the words for the different types of transfers in MLS really confuses me","2023-01-10T13:53:55.000Z",,,"noah.dorris","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"@saucinkash 😂 ☠️","2023-01-10T16:19:48.000Z",,,"margaux.mayer","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"Good luck!!","2023-01-10T16:46:16.000Z",,,"auducq","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"Fuuuuckkk yooooouuuuu MOTHERFUCCCCKEEEER","2023-06-22T01:36:47.000Z",,,"alicnkrnz","https://www.instagram.com/p/CnNXHxNvvgg/"
,,"Two absolute kings 👑","2022-12-16T22:36:39.000Z",,,"dope_ass_birds","https://www.instagram.com/p/CmPuDsoLLUn/"
